1996-05-27|'DELIVER IN PERSON'|'O'|'ly across the slyly quiet requests. furiou'|0.06|6567|5|'SHIP'|'N'|124451|19.0|206|27997.64|0.04|1996-03-08|1996-06-12
1996-04-20|'COLLECT COD'|'O'|' pending packages must have to wake'|0.08|6048|6|'SHIP'|'N'|124451|21.0|460|20034.84|0.06|1996-03-27|1996-04-26
1996-02-11|'TAKE BACK RETURN'|'O'|' special asymptotes hag'|0.02|516|7|'MAIL'|'N'|124451|44.0|269|62326.44|0.06|1996-04-13|1996-03-12
1993-03-01|'NONE'|'F'|'sly accoun'|0.01|362|1|'SHIP'|'R'|124452|33.0|238|41657.88|0.06|1993-03-07|1993-03-15
1992-12-30|'TAKE BACK RETURN'|'F'|'ding, regular dependencies wake ideas. '|0.09|3455|2|'SHIP'|'A'|124452|43.0|218|58413.35|0.01|1993-02-22|1993-01-09
1993-02-16|'DELIVER IN PERSON'|'F'|'ss the ironic, unusual '|0.05|3423|3|'TRUCK'|'A'|124452|36.0|186|47751.12|0.02|1993-03-05|1993-02-24
1993-03-16|'COLLECT COD'|'F'|'ly upon the foxes. furiously unusual a'|0.03|6830|4|'MAIL'|'A'|124452|21.0|331|36473.43|0.07|1993-02-13|1993-04-01
1993-03-01|'COLLECT COD'|'F'|' blithely ironic foxes.'|0.01|1161|5|'MAIL'|'A'|124452|19.0|289|20181.04|0.04|1993-02-17|1993-03-15
1993-01-26|'NONE'|'F'|'posits. depths sleep. ironi'|0.1|1057|6|'TRUCK'|'A'|124452|14.0|312|13412.7|0.08|1993-01-16|1993-02-14
1996-04-28|'COLLECT COD'|'O'|'atelets may sleep qui'|0.08|4153|1|'REG AIR'|'N'|124453|8.0|154|8457.2|0.04|1996-06-19|1996-05-06
1996-05-19|'TAKE BACK RETURN'|'O'|' furiously regul'|0.04|4713|2|'TRUCK'|'N'|124453|12.0|482|19412.52|0.03|1996-05-22|1996-06-01
1995-10-24|'NONE'|'O'|'luffily even pack'|0.08|7918|1|'SHIP'|'N'|124454|21.0|59|38344.11|0.02|1995-10-26|1995-11-23
1995-08-11|'COLLECT COD'|'O'|'nic theodo'|0.05|7071|2|'SHIP'|'N'|124454|18.0|489|17605.26|0.08|1995-10-24|1995-08-18
1995-09-05|'NONE'|'O'|' requests;'|0.08|917|3|'RAIL'|'N'|124454|20.0|296|36358.2|0.07|1995-10-10|1995-09-21
1997-09-20|'COLLECT COD'|'O'|'ans haggle. care'|0.03|591|1|'RAIL'|'N'|124455|29.0|92|43256.11|0.03|1997-08-17|1997-10-18
1997-08-26|'DELIVER IN PERSON'|'O'|'egular dependencies. carefu'|0.1|7086|2|'RAIL'|'N'|124455|18.0|365|17875.44|0.01|1997-07-11|1997-09-05
1995-02-20|'TAKE BACK RETURN'|'F'|'ly. carefully ironic grouches sl'|0.1|4556|1|'TRUCK'|'R'|124480|37.0|191|54040.35|0.01|1995-01-16|1995-03-16
1994-12-29|'DELIVER IN PERSON'|'F'|'ding packages sublate'|0.07|9439|2|'SHIP'|'A'|124480|21.0|440|28317.03|0.05|1995-01-12|1995-01-24
1995-01-15|'COLLECT COD'|'F'|'nic pinto beans wake acr'|0.06|8694|3|'AIR'|'A'|124480|46.0|121|73723.74|0.08|1995-01-19|1995-01-28
1994-06-09|'DELIVER IN PERSON'|'F'|'s pinto beans are blith'|0.01|5630|1|'AIR'|'R'|124481|1.0|131|1535.63|0.08|1994-05-09|1994-06-26
1994-06-28|'TAKE BACK RETURN'|'F'|'lar packages. speci'|0.05|9369|2|'FOB'|'A'|124481|21.0|156|26845.56|0.03|1994-06-20|1994-07-23
1994-06-11|'COLLECT COD'|'F'|'s. fluffy deposits use sl'|0.05|6951|3|'RAIL'|'A'|124481|17.0|90|31585.15|0.07|1994-06-19|1994-06-15
1994-07-12|'COLLECT COD'|'F'|' foxes: reg'|0.01|2398|4|'MAIL'|'A'|124481|25.0|399|32509.75|0.07|1994-05-19|1994-07-27
1994-07-24|'TAKE BACK RETURN'|'F'|'d, final theodolites '|0.01|9969|5|'AIR'|'A'|124481|45.0|402|84553.2|0.04|1994-06-09|1994-07-28
1994-05-16|'DELIVER IN PERSON'|'F'|'efully up the blithely daring foxe'|0.1|6154|6|'TRUCK'|'R'|124481|43.0|429|45586.45|0.05|1994-06-10|1994-05-19
1994-07-10|'DELIVER IN PERSON'|'F'|'oxes against the slyly'|0.05|1734|7|'SHIP'|'R'|124481|47.0|491|76879.31|0.02|1994-06-20|1994-08-09
1996-10-21|'DELIVER IN PERSON'|'O'|' requests. accounts wake quickly bli'|0.01|8911|1|'MAIL'|'N'|124482|32.0|338|58237.12|0.02|1996-07-24|1996-11-17
1996-08-28|'DELIVER IN PERSON'|'O'|'fter the even'|0.07|6603|2|'REG AIR'|'N'|124482|39.0|380|58874.4|0.03|1996-08-23|1996-08-29
1996-07-08|'COLLECT COD'|'O'|' packages; daring, express platelets are'|0.08|5450|3|'AIR'|'N'|124482|9.0|86|12199.05|0.03|1996-08-01|1996-07-21
1996-08-22|'TAKE BACK RETURN'|'O'|'uriously express instructions. f'|0.08|8012|4|'AIR'|'N'|124482|17.0|295|15640.17|0.08|1996-08-29|1996-09-08
1996-09-22|'TAKE BACK RETURN'|'O'|'sly ironic '|0.02|7452|5|'TRUCK'|'N'|124482|5.0|453|6797.25|0.07|1996-08-01|1996-09-23
1996-08-28|'DELIVER IN PERSON'|'O'|'ose furiously into th'|0.0|2293|6|'RAIL'|'N'|124482|35.0|52|41835.15|0.06|1996-09-12|1996-09-24
1996-08-27|'DELIVER IN PERSON'|'O'|'ccording to the fluffily special instr'|0.08|6245|7|'TRUCK'|'N'|124482|19.0|383|21873.56|0.05|1996-08-22|1996-09-05
1992-04-26|'NONE'|'F'|'ts wake final, u'|0.01|9855|1|'SHIP'|'A'|124483|40.0|500|70594.0|0.05|1992-05-27|1992-05-09
1992-05-10|'DELIVER IN PERSON'|'F'|'sleep among th'|0.06|82|2|'REG AIR'|'A'|124483|30.0|458|29462.4|0.06|1992-06-15|1992-05-24
1995-05-23|'COLLECT COD'|'F'|'y final pinto beans integrate regular, reg'|0.01|4864|1|'TRUCK'|'R'|124484|20.0|267|35377.2|0.06|1995-06-01|1995-06-17
1995-05-08|'NONE'|'F'|'dly unusual ins'|0.07|7019|2|'SHIP'|'R'|124484|48.0|20|44448.48|0.04|1995-06-24|1995-05-10
1995-06-23|'COLLECT COD'|'O'|'ironic dependencies. express reque'|0.07|5359|3|'FOB'|'N'|124484|5.0|130|6321.75|0.03|1995-06-26|1995-07-18
1995-05-21|'NONE'|'F'|'e quietly special fox'|0.05|6758|4|'FOB'|'R'|124484|43.0|397|71584.25|0.0|1995-06-22|1995-05-26
1995-04-03|'NONE'|'F'|'onic platelets. theodolites alon'|0.05|5650|5|'FOB'|'A'|124484|35.0|151|54447.75|0.06|1995-06-11|1995-04-21
1994-09-14|'DELIVER IN PERSON'|'F'|' special f'|0.0|4345|1|'RAIL'|'A'|124485|32.0|346|39978.88|0.0|1994-09-20|1994-10-04
1994-08-18|'DELIVER IN PERSON'|'F'|'ilent deposits hang blithely at the ideas.'|0.04|229|2|'SHIP'|'A'|124485|11.0|105|12421.42|0.04|1994-10-01|1994-08-27
1994-10-30|'COLLECT COD'|'F'|'refully express asymptotes'|0.08|4151|3|'AIR'|'A'|124485|43.0|51|45371.45|0.04|1994-09-18|1994-11-26
1994-11-03|'DELIVER IN PERSON'|'F'|'dolphins. blithely unusual '|0.09|8926|4|'TRUCK'|'R'|124485|13.0|353|23853.96|0.01|1994-08-22|1994-11-24
1994-11-25|'TAKE BACK RETURN'|'F'|'y pending multi'|0.08|9149|1|'MAIL'|'R'|124486|7.0|436|7406.98|0.02|1994-12-23|1994-12-23
1993-09-23|'NONE'|'F'|'uickly unusual theodolites d'|0.01|7677|1|'REG AIR'|'R'|124487|14.0|458|22185.38|0.01|1993-10-01|1993-10-08
1993-12-06|'NONE'|'F'|'c, unusual'|0.07|1226|2|'REG AIR'|'A'|124487|27.0|481|30434.94|0.03|1993-10-18|1993-12-08
1993-09-01|'DELIVER IN PERSON'|'F'|'es are. pending instructio'|0.08|8944|3|'MAIL'|'A'|124487|40.0|445|74117.6|0.06|1993-11-03|1993-09-11
1993-09-28|'TAKE BACK RETURN'|'F'|'ckly unusual foxes haggle'|0.05|6345|4|'MAIL'|'A'|124487|19.0|257|23775.46|0.05|1993-11-02|1993-10-04
1998-05-29|'NONE'|'O'|' blithely regular accounts use'|0.01|7103|1|'AIR'|'N'|124512|47.0|243|47474.7|0.02|1998-08-07|1998-06-02
1998-05-30|'DELIVER IN PERSON'|'O'|'ajole bold pinto beans. fi'|0.09|4340|2|'FOB'|'N'|124512|31.0|341|38574.54|0.02|1998-07-30|1998-06-13
1998-08-29|'NONE'|'O'|'usy, ironic deposits by the carefully bli'|0.04|19|3|'TRUCK'|'N'|124512|29.0|395|26651.29|0.02|1998-08-12|1998-09-28
1998-09-14|'TAKE BACK RETURN'|'O'|'structions believe carefully in plac'|0.01|2029|4|'FOB'|'N'|124512|12.0|30|11172.24|0.05|1998-08-14|1998-10-05
1998-08-02|'COLLECT COD'|'O'|'unts detect. pe'|0.08|9553|5|'SHIP'|'N'|124512|50.0|342|73127.5|0.01|1998-07-28|1998-08-26
1998-09-03|'NONE'|'O'|'ld requests. quickly ironic foxes integrate'|0.06|8143|6|'SHIP'|'N'|124512|10.0|144|10511.4|0.06|1998-08-18|1998-09-17
1996-02-01|'TAKE BACK RETURN'|'O'|'s. carefully bold deposits against th'|0.03|4368|1|'MAIL'|'N'|124513|25.0|135|31809.0|0.07|1996-03-06|1996-02-13
1996-02-26|'COLLECT COD'|'O'|'ctions nag furiously '|0.0|6283|2|'RAIL'|'N'|124513|20.0|421|23785.6|0.06|1996-02-09|1996-03-09
1995-12-30|'TAKE BACK RETURN'|'O'|'uickly acros'|0.07|8041|3|'FOB'|'N'|124513|48.0|324|45553.92|0.01|1996-02-23|1996-01-05
1995-12-16|'COLLECT COD'|'O'|'carefully special pinto beans. quic'|0.0|9785|1|'SHIP'|'N'|124514|30.0|430|50843.4|0.03|1995-10-11|1996-01-09
1995-11-07|'NONE'|'O'|'ges haggle furiously. carefully bold ide'|0.06|907|2|'RAIL'|'N'|124514|17.0|408|30734.3|0.01|1995-09-27|1995-11-19
1995-12-02|'COLLECT COD'|'O'|'ully according to '|0.06|2709|3|'REG AIR'|'N'|124514|41.0|100|66079.7|0.05|1995-09-29|1996-01-01
1995-09-30|'COLLECT COD'|'O'|'final theodolite'|0.04|7651|4|'FOB'|'N'|124514|29.0|72|45200.85|0.08|1995-10-18|1995-10-03
1995-10-14|'TAKE BACK RETURN'|'O'|' express requests wake. slyly ev'|0.05|4633|5|'FOB'|'N'|124514|14.0|36|21526.82|0.07|1995-10-07|1995-10-20
1995-11-30|'NONE'|'O'|'ual ideas sleep blithely according'|0.0|1102|6|'AIR'|'N'|124514|1.0|230|1003.1|0.05|1995-11-07|1995-12-24
1995-09-21|'COLLECT COD'|'O'|'c dependencies us'|0.04|8371|7|'MAIL'|'N'|124514|15.0|372|19190.55|0.02|1995-09-25|1995-10-02
1996-10-16|'TAKE BACK RETURN'|'O'|'furiously accounts. furiously final excus'|0.09|7907|1|'FOB'|'N'|124515|46.0|48|83485.4|0.08|1996-10-25|1996-11-11
1996-10-18|'COLLECT COD'|'O'|', regular deposits'|0.09|7821|2|'REG AIR'|'N'|124515|48.0|102|82983.36|0.05|1996-10-04|1996-11-05
1996-08-27|'DELIVER IN PERSON'|'O'|'the fluffily even deposits. regular in'|0.05|4917|3|'REG AIR'|'N'|124515|20.0|52|36438.2|0.02|1996-10-16|1996-09-14
1996-08-16|'COLLECT COD'|'O'|'en dolphins boost busily'|0.02|6328|4|'AIR'|'N'|124515|16.0|329|19749.12|0.07|1996-10-19|1996-08-29
1994-02-09|'COLLECT COD'|'F'|'rate slyly bold packages; bl'|0.02|1280|1|'MAIL'|'R'|124516|45.0|35|53157.6|0.04|1993-12-30|1994-03-11
1994-01-13|'NONE'|'F'|'s poach among the regular '|0.02|873|2|'REG AIR'|'R'|124516|21.0|500|37251.27|0.04|1994-02-21|1994-01-19
1993-12-16|'COLLECT COD'|'F'|'ly even asympt'|0.02|2795|3|'TRUCK'|'A'|124516|41.0|426|69609.39|0.06|1994-02-13|1993-12-22
1994-02-18|'COLLECT COD'|'F'|'dolphins above the blithe'|0.01|5079|4|'AIR'|'R'|124516|15.0|350|14761.05|0.04|1994-01-11|1994-03-03
1992-01-11|'COLLECT COD'|'F'|'s sleep slyly. regular, ironi'|0.05|7409|1|'MAIL'|'R'|124517|5.0|188|6582.0|0.07|1992-03-02|1992-01-30
1992-03-14|'COLLECT COD'|'F'|'ckages. unusual foxes across '|0.01|8900|2|'FOB'|'A'|124517|37.0|185|66929.3|0.08|1992-02-11|1992-04-10
1992-02-12|'TAKE BACK RETURN'|'F'|'tions breach sometimes ironic plate'|0.0|9770|3|'AIR'|'A'|124517|2.0|271|3359.54|0.08|1992-03-27|1992-03-06
1992-01-10|'COLLECT COD'|'F'|'deas are even, pending frets'|0.04|4103|4|'AIR'|'A'|124517|22.0|237|22156.2|0.03|1992-03-03|1992-01-21
