1995-08-18|'NONE'|'O'|'beans haggle furiously e'|0.08|2731|4|'REG AIR'|'N'|34791|38.0|122|62081.74|0.02|1995-07-01|1995-09-04
1995-08-24|'DELIVER IN PERSON'|'O'|'es cajole quickly furiousl'|0.06|5552|5|'SHIP'|'N'|34791|41.0|53|59759.55|0.06|1995-06-18|1995-09-04
1995-08-13|'NONE'|'O'|' packages use express a'|0.06|1361|6|'RAIL'|'N'|34791|15.0|489|18935.4|0.06|1995-06-22|1995-08-29
1995-07-26|'TAKE BACK RETURN'|'O'|'. quickly ironic foxes lose bli'|0.0|8495|7|'SHIP'|'N'|34791|8.0|496|11227.92|0.05|1995-06-09|1995-08-18
1994-02-14|'DELIVER IN PERSON'|'F'|'h furiously alongside of the sl'|0.04|1461|1|'FOB'|'R'|34816|23.0|343|31336.58|0.05|1993-12-24|1994-03-07
1994-01-19|'TAKE BACK RETURN'|'F'|'uickly regular deposits wak'|0.09|9572|2|'SHIP'|'A'|34816|18.0|5|26668.26|0.05|1994-01-07|1994-02-10
1993-12-09|'TAKE BACK RETURN'|'F'|'doggedly. fu'|0.04|824|3|'FOB'|'R'|34816|35.0|451|60368.7|0.03|1993-12-20|1993-12-31
1994-02-03|'DELIVER IN PERSON'|'F'|'. bold, fina'|0.03|3685|4|'MAIL'|'A'|34816|6.0|450|9532.08|0.05|1993-12-09|1994-02-23
1994-01-18|'COLLECT COD'|'F'|'ndencies. fluffy, express dep'|0.09|2026|5|'AIR'|'A'|34816|10.0|414|9280.2|0.07|1993-12-21|1994-02-13
1994-04-17|'DELIVER IN PERSON'|'F'|'. slyly even ideas'|0.08|9099|1|'RAIL'|'R'|34817|3.0|100|3024.27|0.06|1994-06-22|1994-05-14
1994-06-02|'DELIVER IN PERSON'|'F'|'ove the carefully pending r'|0.01|5469|2|'REG AIR'|'R'|34817|10.0|105|13744.6|0.03|1994-07-10|1994-06-23
