1|'Clerk#000000328'|322261.46|'4-NOT SPECIFIED'|'y ironic packages cajole. blithely final depende'|9154|'O'|1997-06-23|0
1|'Clerk#000000532'|243684.47|'3-MEDIUM'|'e evenly final dependencies. regular, bold pinto beans '|36422|'O'|1997-03-04|0
2|'Clerk#000000100'|226090.42|'1-URGENT'|'regular deposits cajole slyly. ironic t'|24322|'O'|1997-01-29|0
4|'Clerk#000000270'|35926.22|'2-HIGH'|'uests. blithely even platelet'|14656|'O'|1997-11-18|0
4|'Clerk#000000186'|304788.63|'5-LOW'|'odolites. blithely bold theodolites acc'|139072|'O'|1997-09-02|0
4|'Clerk#000000701'|237400.88|'2-HIGH'|'; busily unusual ideas '|68579|'O'|1997-03-19|0
4|'Clerk#000000474'|178827.52|'5-LOW'|'ns doze. carefully slow theodolites against the quickly even requests caj'|146884|'O'|1997-12-24|0
5|'Clerk#000000534'|228056.87|'5-LOW'|' foxes. ideas shall have to sleep. furiously regula'|152289|'O'|1997-09-20|0
7|'Clerk#000000383'|128605.81|'2-HIGH'|'ajole across the special deposits-- fluffily brave packages are furious'|153857|'O'|1997-06-04|0
7|'Clerk#000000503'|49341.86|'4-NOT SPECIFIED'|'ly along the slyly final accounts. regular orbits kindle blithely pinto bea'|206401|'O'|1997-06-26|0
10|'Clerk#000000638'|37495.5|'3-MEDIUM'|'uriously special instructions. idle instructions are against the'|28167|'O'|1997-05-24|0
10|'Clerk#000000295'|201931.71|'1-URGENT'|'accounts. busily ir'|236545|'O'|1997-12-08|0
10|'Clerk#000000805'|116964.58|'1-URGENT'|'e along the blithely exp'|74564|'O'|1997-06-29|0
11|'Clerk#000000832'|162442.98|'2-HIGH'|'fluffily bold deposits wake furio'|226432|'O'|1997-10-19|0
13|'Clerk#000000368'|267432.25|'3-MEDIUM'|'le according to the slyly final exc'|58146|'O'|1997-04-02|0
13|'Clerk#000000888'|227923.48|'4-NOT SPECIFIED'|'lly final theodolites. quickly final accounts after the pending d'|59140|'O'|1997-08-31|0
14|'Clerk#000000431'|162583.04|'1-URGENT'|'uick requests. slyly special packages cajole. quickly regular deposi'|25893|'O'|1997-09-16|0
16|'Clerk#000000573'|51411.24|'2-HIGH'|'ar foxes nag blithely'|320|'O'|1997-11-21|0
16|'Clerk#000000566'|145298.62|'5-LOW'|'bove the bold packages integrate carefully final'|174340|'O'|1997-11-14|0
16|'Clerk#000000706'|101021.69|'5-LOW'|'ress accounts against the carefully final requests are car'|117350|'O'|1997-07-17|0
19|'Clerk#000000102'|52700.25|'5-LOW'|'lets wake carefully. '|292580|'O'|1997-11-07|0
19|'Clerk#000000905'|165611.42|'3-MEDIUM'|'esides the slyly ironic dependencies. ironic foxes cajole fur'|10788|'O'|1997-01-15|0
19|'Clerk#000000064'|233098.96|'5-LOW'|'th the unusual ideas haggle finally above the silent, sp'|138759|'O'|1997-05-06|0
19|'Clerk#000000190'|158202.7|'1-URGENT'|'l requests wake. final, ironic courts promise quic'|34755|'O'|1997-02-24|0
19|'Clerk#000000906'|45905.83|'2-HIGH'|'f the ironically regular ideas. special ideas cajole slyly among the carefully'|160644|'O'|1997-08-04|0
19|'Clerk#000000199'|200969.08|'2-HIGH'|'ly. regular instructions haggle fluffily regular es'|41600|'O'|1997-04-06|0
19|'Clerk#000000818'|114297.89|'4-NOT SPECIFIED'|'unts cajole furiously around the deposits. daringly final instructions integra'|202820|'O'|1997-02-17|0
22|'Clerk#000000116'|39911.13|'2-HIGH'|'ronic accounts. even packages boost quickly. carefully final requests '|279426|'O'|1997-11-28|0
22|'Clerk#000000260'|144605.67|'4-NOT SPECIFIED'|'lphins haggle carefully. fluffily final requests integrate after the foxes; '|200034|'O'|1997-02-10|0
22|'Clerk#000000706'|49057.45|'5-LOW'|' the even deposits wake quickly accord'|209408|'O'|1997-05-20|0
22|'Clerk#000000223'|122916.59|'4-NOT SPECIFIED'|'ing to the bravely special deposits. pending pack'|225506|'O'|1997-09-28|0
23|'Clerk#000000322'|195017.96|'2-HIGH'|'ut the quickly ironic requests. bold'|278243|'O'|1997-09-08|0
23|'Clerk#000000058'|162853.67|'1-URGENT'|'cuses-- carefully ironic inst'|97379|'O'|1997-02-19|0
23|'Clerk#000000564'|19861.07|'4-NOT SPECIFIED'|'requests. slyly ironic accounts unwind blithely ironic, regular instru'|298051|'O'|1997-02-01|0
23|'Clerk#000000251'|212750.66|'3-MEDIUM'|'ickly regular ideas. ironic, even accounts sleep blithely according to the fur'|238016|'O'|1997-08-07|0
23|'Clerk#000000671'|178419.3|'5-LOW'|'ing deposits sleep carefully. pending ideas cajole ruthlessly specia'|248737|'O'|1997-12-20|0
25|'Clerk#000000354'|143240.07|'3-MEDIUM'|'iously. packages wake according to the furio'|14308|'O'|1997-08-11|0
25|'Clerk#000000349'|248489.09|'4-NOT SPECIFIED'|' final, sly requests dazzle '|232228|'O'|1997-05-16|0
25|'Clerk#000000858'|261084.34|'4-NOT SPECIFIED'|'ously regular packages against the slyly quiet requests'|70662|'O'|1997-12-26|0
26|'Clerk#000000257'|217431.21|'2-HIGH'|' platelets sleep quickly. furiously special packages sleep fluffi'|291459|'O'|1997-08-11|0
26|'Clerk#000000959'|38391.41|'5-LOW'|'foxes poach. even excu'|294055|'O'|1997-05-15|0
28|'Clerk#000000708'|122566.91|'1-URGENT'|'le. permanently pending excuses cajole carefully among the blithely iro'|44868|'O'|1997-03-17|0
29|'Clerk#000000487'|71401.24|'1-URGENT'|'ing pinto beans for the carefully regular'|10402|'O'|1997-12-20|0
31|'Clerk#000000834'|97126.78|'1-URGENT'|'sts. carefully bold platelets will nag. deposits detect regular packages. '|48739|'O'|1997-08-30|0
32|'Clerk#000000076'|234412.46|'3-MEDIUM'|'ing packages haggle pending dolphins. furiously express pinto be'|82339|'O'|1997-03-25|0
34|'Clerk#000000688'|34174.33|'1-URGENT'|'tructions cajole alw'|287296|'O'|1997-07-04|0
34|'Clerk#000000068'|116711.17|'1-URGENT'|'telets wake. furiously final platelets u'|53957|'O'|1997-10-16|0
34|'Clerk#000000289'|220895.22|'1-URGENT'|'s cajole. quickly even accounts along the f'|295969|'O'|1997-08-19|0
34|'Clerk#000000030'|200036.92|'1-URGENT'|'ckages affix quickly ironically even theodolites. regular i'|179234|'O'|1997-03-01|0
34|'Clerk#000000557'|120684.38|'5-LOW'|'ly regular platelets. furiously express '|105187|'O'|1997-09-12|0
35|'Clerk#000000920'|340294.63|'1-URGENT'|'x carefully ideas. evenly silent '|14145|'O'|1997-04-17|0
35|'Clerk#000000127'|80983.23|'5-LOW'|'ges are blithely quickly express instructio'|232518|'O'|1997-08-06|0
37|'Clerk#000000596'|135777.17|'2-HIGH'|' slyly according to the asymptotes. carefully final packages integrate furious'|102|'O'|1997-05-09|0
37|'Clerk#000000092'|151481.1|'5-LOW'|'s. carefully special accounts wake fluffily foxes. ironic pac'|59328|'O'|1997-03-31|0
38|'Clerk#000000727'|153326.19|'3-MEDIUM'|'es affix carefully pend'|259298|'O'|1997-02-20|0
40|'Clerk#000000434'|140723.0|'3-MEDIUM'|'o the furiously even requests. furiously'|170406|'O'|1997-04-23|0
41|'Clerk#000000794'|99160.9|'4-NOT SPECIFIED'|'uests? furiously unusual Tiresias around the blithely final the'|126339|'O'|1997-02-02|0
41|'Clerk#000000192'|148299.78|'5-LOW'|' unusual packages. express multipliers cajole slyly attainments? furiously s'|135078|'O'|1997-04-02|0
41|'Clerk#000000395'|44837.15|'4-NOT SPECIFIED'|'e across the special deposits. carefully '|177441|'O'|1997-01-25|0
43|'Clerk#000000436'|204043.03|'2-HIGH'|'gle furiously requests. final, ironic courts'|101760|'O'|1997-03-17|0
43|'Clerk#000000310'|122155.23|'3-MEDIUM'|' accounts against the slyly express requests nag slyly among the pending dep'|203974|'O'|1997-01-22|0
43|'Clerk#000000729'|174451.89|'1-URGENT'|'ts against the requests sleep even multipliers. furiously expre'|127332|'O'|1997-01-25|0
43|'Clerk#000000167'|160334.3|'5-LOW'|'bove the accounts. carefully pending excuses are blithely ir'|208263|'O'|1997-03-24|0
43|'Clerk#000000363'|199382.17|'2-HIGH'|'bold requests. ironic excuses haggle slyly ac'|247715|'O'|1997-06-16|0
44|'Clerk#000000675'|142408.19|'3-MEDIUM'|' the final, express deposits-- blithely r'|54400|'O'|1997-07-09|0
44|'Clerk#000000726'|27942.14|'5-LOW'|' requests sleep furiously carefully bold theodol'|103143|'O'|1997-03-16|0
46|'Clerk#000000870'|75737.66|'1-URGENT'|' carefully ironic excuses. slyly silent deposits detect unusual deposits. car'|58979|'O'|1997-07-06|0
46|'Clerk#000000597'|186073.92|'3-MEDIUM'|'rding to the furiously quick deposits mold slyly regular ideas. slowly f'|157153|'O'|1997-04-29|0
46|'Clerk#000000540'|18722.37|'5-LOW'|'ar accounts! regular, final deposits sublate careful'|176741|'O'|1997-11-04|0
46|'Clerk#000000430'|14566.79|'3-MEDIUM'|'deposits cajole final foxes. pinto beans should have to ca'|245281|'O'|1997-10-24|0
47|'Clerk#000000168'|196021.02|'2-HIGH'|'among the instructions was after the slyly special packages. final, final hoc'|9862|'O'|1997-10-10|0
47|'Clerk#000000496'|30306.78|'1-URGENT'|'eposits boost across the fluffily ironic instru'|145024|'O'|1997-10-27|0
49|'Clerk#000000497'|123061.43|'1-URGENT'|'express theodolites about'|49506|'O'|1997-04-26|0
49|'Clerk#000000687'|223234.47|'5-LOW'|'ajole furiously about the slyly pending ideas: '|172675|'O'|1997-11-01|0
49|'Clerk#000000301'|224549.39|'3-MEDIUM'|'ironic deposits cajole about the quickly thin instruct'|62277|'O'|1997-11-16|0
49|'Clerk#000000325'|394512.95|'2-HIGH'|'oss the ironic accounts. furiously enticing instructions play quick'|260229|'O'|1997-09-15|0
49|'Clerk#000000713'|89115.71|'3-MEDIUM'|': quickly idle requests are carefully after the bold'|82275|'O'|1997-03-01|0
50|'Clerk#000000237'|121888.05|'2-HIGH'|' bold packages sleep. '|268960|'O'|1997-12-08|0
50|'Clerk#000000149'|34308.46|'2-HIGH'|'ress instructions. final epitaphs nag carefully'|211621|'O'|1997-06-11|0
50|'Clerk#000000507'|112323.24|'5-LOW'|'ular instructions cajol'|216774|'O'|1997-12-13|0
52|'Clerk#000000327'|110927.27|'2-HIGH'|' are daringly. waters detect carefully about the ironic '|182054|'O'|1997-02-28|0
52|'Clerk#000000654'|60147.34|'5-LOW'|'ously even dependencies are slyly ruthlessly even pinto bean'|220934|'O'|1997-08-10|0
52|'Clerk#000000851'|149435.27|'1-URGENT'|'ven theodolites. doggedly pending requests integr'|221831|'O'|1997-11-01|0
52|'Clerk#000000035'|83909.29|'4-NOT SPECIFIED'|'ependencies! blithely final pinto beans could use final packa'|239265|'O'|1997-11-30|0
52|'Clerk#000000339'|70934.11|'3-MEDIUM'|'es wake slyly along the carefully unusual '|258311|'O'|1997-10-05|0
55|'Clerk#000000178'|170946.28|'3-MEDIUM'|'ly about the accounts. evenly ironic dependencies ha'|286052|'O'|1997-06-10|0
55|'Clerk#000000462'|38251.98|'5-LOW'|'y even requests integrate fluffily. '|58080|'O'|1997-09-25|0
55|'Clerk#000000009'|147387.78|'5-LOW'|'egular instructions are quickly blithely special requests. blithely regular r'|293827|'O'|1997-03-29|0
55|'Clerk#000000160'|127200.03|'5-LOW'|'efully regular accounts. requests n'|58533|'O'|1997-09-11|0
55|'Clerk#000000874'|17680.2|'3-MEDIUM'|' ironic deposits. furiously pending tithes against th'|60198|'O'|1997-07-08|0
55|'Clerk#000000388'|209904.73|'2-HIGH'|'uietly. asymptotes wake. special tithes nag furiously in place'|101121|'O'|1997-07-23|0
56|'Clerk#000000757'|166890.43|'5-LOW'|'ly ironic platelets. ironic accounts use about the'|71680|'O'|1997-11-22|0
56|'Clerk#000000412'|113800.88|'4-NOT SPECIFIED'|'ual frays haggle caref'|143491|'O'|1997-10-25|0
56|'Clerk#000000438'|152917.04|'1-URGENT'|'blithely final requests cajole carefully with the unusual theodoli'|193218|'O'|1997-07-08|0
58|'Clerk#000000032'|126315.48|'2-HIGH'|'ns unwind according to the even requests. fluffily ironic packages de'|275268|'O'|1997-03-11|0
58|'Clerk#000000782'|50638.5|'4-NOT SPECIFIED'|'arefully brave instructions wake quickly theodol'|212035|'O'|1997-05-31|0
59|'Clerk#000000496'|282495.22|'3-MEDIUM'|'quickly pending pinto beans. requests are fina'|293541|'O'|1997-08-02|0
59|'Clerk#000000080'|98648.66|'2-HIGH'|'al requests haggle ironically after the p'|104741|'O'|1997-08-03|0
59|'Clerk#000000977'|111487.6|'4-NOT SPECIFIED'|'ending packages. carefully unusual theodolites mold sl'|123425|'O'|1997-06-02|0
61|'Clerk#000000649'|125391.59|'2-HIGH'|'ng to the ironic deposits-- even requests are quickly a'|17477|'O'|1997-03-03|0
61|'Clerk#000000894'|39834.06|'4-NOT SPECIFIED'|'structions haggle furiously special accounts. quickly fi'|39747|'O'|1997-07-06|0
61|'Clerk#000000524'|233285.47|'3-MEDIUM'|'hely ironic excuses are quick, silent theodol'|91751|'O'|1997-05-02|0
62|'Clerk#000000256'|278757.8|'4-NOT SPECIFIED'|'encies haggle since the furiously pending packages. slyly final deposits haggl'|205602|'O'|1997-06-09|0
64|'Clerk#000000497'|140070.82|'4-NOT SPECIFIED'|'ily unusual deposits are qui'|51079|'O'|1997-11-27|0
64|'Clerk#000000060'|142795.78|'4-NOT SPECIFIED'|' are furiously. fin'|135619|'O'|1997-12-10|0
64|'Clerk#000000819'|123121.09|'5-LOW'|'y. furiously ironic deposits sleep slyly express packages? slyly regular i'|82181|'O'|1997-10-31|0
64|'Clerk#000000871'|58423.21|'4-NOT SPECIFIED'|' requests. ironic pl'|176961|'O'|1997-12-28|0
64|'Clerk#000000523'|108929.18|'4-NOT SPECIFIED'|'ously pending instructions are even instructions. e'|125319|'O'|1997-11-30|0
67|'Clerk#000000179'|195880.76|'2-HIGH'|'es was furiously after the quickly pending pinto '|20610|'O'|1997-11-13|0
67|'Clerk#000000557'|190933.17|'3-MEDIUM'|'thes boost carefully across the carefully ironic foxes. c'|259330|'O'|1997-05-29|0
67|'Clerk#000000071'|224986.14|'5-LOW'|'l instructions against the slyly pending '|29635|'O'|1997-10-08|0
67|'Clerk#000000847'|200150.81|'3-MEDIUM'|'ily bold deposits. regular pinto beans haggle quickly. sl'|91907|'O'|1997-03-03|0
68|'Clerk#000000746'|116930.48|'3-MEDIUM'|' grouches sublate-- even theodolites serve agai'|60483|'O'|1997-05-02|0
70|'Clerk#000000173'|18200.49|'3-MEDIUM'|'ld packages impress fluffily. carefully express p'|295239|'O'|1997-06-09|0
70|'Clerk#000000631'|303594.9|'3-MEDIUM'|' final packages across the quickly busy frets wake b'|231686|'O'|1997-05-03|0
71|'Clerk#000000214'|277331.92|'2-HIGH'|' integrate carefully. ironic instr'|256225|'O'|1997-09-22|0
73|'Clerk#000000867'|183520.49|'3-MEDIUM'|'s about the carefully bold packages wake quickly amon'|281863|'O'|1997-07-08|0
74|'Clerk#000000704'|90559.28|'3-MEDIUM'|'ts. carefully special frets wake slyly'|18755|'O'|1997-02-15|0
74|'Clerk#000000018'|78374.66|'3-MEDIUM'|'odolites. daringly even accounts hang furiously silent dependencies! expr'|161477|'O'|1997-05-16|0
74|'Clerk#000000365'|287475.03|'1-URGENT'|'le quickly about the regular, regular instructions; deposits against '|127809|'O'|1997-09-30|0
74|'Clerk#000000744'|55248.13|'3-MEDIUM'|'to are slyly against th'|225184|'O'|1997-06-09|0
77|'Clerk#000000879'|32137.42|'4-NOT SPECIFIED'|'luffily bold pinto beans nag quickly across'|27395|'O'|1997-09-25|0
79|'Clerk#000000845'|119183.35|'4-NOT SPECIFIED'|'s haggle blithely special'|63266|'O'|1997-06-24|0
