1994-10-25|'DELIVER IN PERSON'|'F'|' slyly. final asy'|0.07|1369|6|'RAIL'|'R'|54819|50.0|251|63518.0|0.06|1994-11-17|1994-11-19
1994-12-20|'NONE'|'F'|'ld instructions. deposit'|0.04|7915|7|'MAIL'|'R'|54819|44.0|416|80208.04|0.08|1994-12-12|1994-12-23
1996-04-18|'COLLECT COD'|'O'|'structions run a'|0.07|3511|1|'REG AIR'|'N'|54820|27.0|144|38191.77|0.0|1996-03-28|1996-04-28
1996-04-01|'DELIVER IN PERSON'|'O'|'le above th'|0.01|8118|2|'MAIL'|'N'|54820|28.0|42|28731.08|0.0|1996-03-05|1996-04-02
1994-05-29|'COLLECT COD'|'F'|'ages sleep carefully regular theodolites. '|0.07|6030|1|'SHIP'|'R'|54821|27.0|305|25272.81|0.07|1994-07-02|1994-06-21
1994-07-05|'NONE'|'F'|' fluffily furiously regular'|0.07|799|2|'SHIP'|'R'|54821|34.0|52|57792.86|0.02|1994-06-17|1994-07-10
1994-07-18|'COLLECT COD'|'F'|'. final, even requests affix bold'|0.0|4743|3|'REG AIR'|'A'|54821|39.0|146|64261.86|0.02|1994-06-21|1994-07-20
1994-06-14|'DELIVER IN PERSON'|'F'|'sual asymptotes? never ironic deposit'|0.01|6049|4|'TRUCK'|'R'|54821|1.0|187|955.04|0.04|1994-07-04|1994-06-26
1995-01-12|'COLLECT COD'|'F'|'s are furiously. furiously bold requ'|0.02|3136|1|'AIR'|'R'|54822|18.0|399|18704.34|0.08|1995-02-01|1995-01-25
1995-03-15|'COLLECT COD'|'F'|' quickly pending pearls nag slyly regular T'|0.07|9529|2|'AIR'|'A'|54822|2.0|318|2877.04|0.07|1995-02-02|1995-03-20
1995-02-14|'TAKE BACK RETURN'|'F'|'e furiously? furiously final courts boos'|0.09|2405|3|'RAIL'|'A'|54822|24.0|35|31377.6|0.04|1995-03-22|1995-03-16
1995-03-12|'TAKE BACK RETURN'|'F'|'r excuses. quickly fina'|0.01|7937|4|'FOB'|'R'|54822|45.0|358|83021.85|0.05|1995-01-26|1995-03-18
1998-07-01|'DELIVER IN PERSON'|'O'|' fluffily about the furiously re'|0.06|9709|1|'SHIP'|'N'|54823|13.0|142|21043.1|0.08|1998-06-11|1998-07-21
1998-04-03|'TAKE BACK RETURN'|'O'|' accounts between the bold depths '|0.04|7626|2|'MAIL'|'N'|54823|35.0|407|53676.7|0.07|1998-05-14|1998-04-23
1998-06-11|'COLLECT COD'|'O'|' express request'|0.01|2333|3|'AIR'|'N'|54823|14.0|334|17294.62|0.06|1998-05-04|1998-06-15
1998-04-06|'COLLECT COD'|'O'|'posits play blithely slow, bold in'|0.1|1469|4|'RAIL'|'N'|54823|14.0|97|19186.44|0.02|1998-05-14|1998-05-01
1998-01-15|'DELIVER IN PERSON'|'O'|'ructions are. furiously even '|0.03|2524|1|'REG AIR'|'N'|54848|1.0|415|1426.52|0.06|1997-11-27|1998-02-06
1997-12-26|'COLLECT COD'|'O'|'refully quickly unusual deposits? final '|0.02|6581|2|'FOB'|'N'|54848|47.0|496|69916.26|0.08|1997-12-07|1998-01-02
1997-11-14|'DELIVER IN PERSON'|'O'|'e quickly final ideas. quickly ironic pack'|0.09|99|3|'SHIP'|'N'|54848|41.0|100|40962.69|0.04|1997-10-23|1997-11-27
1996-09-24|'DELIVER IN PERSON'|'O'|' furiously pending packages hagg'|0.1|9309|1|'AIR'|'N'|54849|45.0|310|54823.5|0.07|1996-08-12|1996-09-28
1994-02-16|'COLLECT COD'|'F'|'ick theodolit'|0.1|8887|1|'SHIP'|'R'|54850|4.0|388|7183.52|0.02|1994-03-11|1994-03-17
1994-04-14|'COLLECT COD'|'F'|' sleep carefully; express instructions d'|0.02|2101|2|'SHIP'|'R'|54850|8.0|102|8024.8|0.04|1994-01-27|1994-05-10
1994-01-17|'COLLECT COD'|'F'|'ously even dolphins around th'|0.1|9846|3|'FOB'|'R'|54850|17.0|135|29849.28|0.01|1994-03-03|1994-02-05
1994-01-05|'DELIVER IN PERSON'|'F'|'slyly bold theodolites cajole. regula'|0.02|7630|4|'MAIL'|'R'|54850|27.0|51|41516.01|0.06|1994-02-13|1994-01-17
1994-01-17|'NONE'|'F'|' ideas boost carefully blith'|0.07|6814|5|'REG AIR'|'R'|54850|37.0|453|63669.97|0.06|1994-02-05|1994-01-23
1994-01-27|'TAKE BACK RETURN'|'F'|'alms cajole blithely about'|0.04|1305|6|'FOB'|'A'|54850|32.0|306|38601.6|0.03|1994-03-23|1994-01-29
1994-01-17|'DELIVER IN PERSON'|'F'|'ngside of the even requests. ironi'|0.05|5506|7|'SHIP'|'R'|54850|13.0|279|18349.5|0.01|1994-02-21|1994-01-26
1994-01-28|'DELIVER IN PERSON'|'F'|'ul dependenc'|0.06|5682|1|'MAIL'|'A'|54851|49.0|91|77796.32|0.07|1993-11-16|1994-01-31
1993-11-22|'DELIVER IN PERSON'|'F'|' requests cajole. carefu'|0.04|4144|2|'REG AIR'|'A'|54851|1.0|278|1048.14|0.04|1993-12-10|1993-12-02
