1997-06-13|'TAKE BACK RETURN'|'O'|'ideas use furiously. unusual deposits '|0.06|9022|2|'SHIP'|'N'|19939|34.0|166|31654.68|0.08|1997-05-12|1997-07-10
1997-07-20|'NONE'|'O'|'es cajole blithely ironic requests. deposi'|0.09|8797|3|'REG AIR'|'N'|19939|26.0|224|44350.54|0.08|1997-06-18|1997-08-16
1997-04-08|'DELIVER IN PERSON'|'O'|' unusual ins'|0.1|4763|4|'RAIL'|'N'|19939|11.0|264|18345.36|0.01|1997-06-22|1997-04-29
1996-07-19|'TAKE BACK RETURN'|'O'|' nag carefully unusual,'|0.08|3237|1|'FOB'|'N'|19940|23.0|238|26225.29|0.02|1996-08-16|1996-08-16
1996-10-30|'TAKE BACK RETURN'|'O'|'regular requests are fu'|0.01|413|2|'FOB'|'N'|19940|24.0|39|31521.84|0.01|1996-08-06|1996-11-26
1996-10-30|'NONE'|'O'|'ests are blithely according to the regular'|0.06|3656|3|'SHIP'|'N'|19940|46.0|421|71743.9|0.07|1996-08-18|1996-11-19
1996-10-15|'COLLECT COD'|'O'|'! regular ideas was furiously fi'|0.1|5331|4|'FOB'|'N'|19940|18.0|467|22253.94|0.02|1996-09-22|1996-10-21
1994-02-05|'TAKE BACK RETURN'|'F'|'ly ironic foxes. furiously'|0.02|8342|1|'FOB'|'A'|19941|47.0|343|58765.98|0.01|1994-02-11|1994-02-09
1994-02-13|'COLLECT COD'|'F'|'e blithely along the express request'|0.03|1005|2|'REG AIR'|'R'|19941|9.0|133|8154.0|0.04|1994-01-12|1994-03-08
1994-01-20|'DELIVER IN PERSON'|'F'|'oys detect quickly furiously final pla'|0.01|1924|3|'MAIL'|'A'|19941|28.0|309|51125.76|0.02|1994-02-04|1994-02-15
1994-02-16|'COLLECT COD'|'F'|'bravely bold requests slee'|0.05|372|4|'MAIL'|'R'|19941|43.0|123|54711.91|0.01|1994-02-19|1994-02-17
1994-03-18|'COLLECT COD'|'F'|'s. deposits are bold instructions. fina'|0.08|8357|5|'MAIL'|'R'|19941|6.0|499|7592.1|0.01|1994-01-27|1994-04-14
1994-03-25|'DELIVER IN PERSON'|'F'|'iously even, final instructions. sly'|0.0|5887|6|'RAIL'|'R'|19941|4.0|160|7171.52|0.01|1994-02-17|1994-04-21
1994-01-04|'COLLECT COD'|'F'|' regular accounts. slyly f'|0.08|2278|7|'FOB'|'R'|19941|14.0|408|16523.78|0.04|1994-01-21|1994-01-28
1998-07-15|'DELIVER IN PERSON'|'O'|'icing foxes wake quickly bol'|0.1|1792|1|'RAIL'|'N'|19942|32.0|49|54201.28|0.05|1998-07-01|1998-07-22
1998-06-01|'COLLECT COD'|'O'|'riously ironic foxes! perman'|0.1|9309|2|'AIR'|'N'|19942|3.0|310|3654.9|0.04|1998-07-05|1998-06-06
1998-08-11|'DELIVER IN PERSON'|'O'|'iously final requests boost. furiou'|0.08|3801|3|'TRUCK'|'N'|19942|11.0|66|18752.8|0.08|1998-06-10|1998-09-01
1998-05-19|'TAKE BACK RETURN'|'O'|'refully silent accounts. f'|0.01|1426|4|'SHIP'|'N'|19942|8.0|308|10619.36|0.03|1998-05-25|1998-05-28
1995-03-04|'DELIVER IN PERSON'|'F'|'ly ironic packages. quickly re'|0.1|397|1|'SHIP'|'A'|19943|28.0|398|36326.92|0.04|1995-01-23|1995-04-03
1994-12-27|'DELIVER IN PERSON'|'F'|'he carefully final '|0.02|6104|2|'FOB'|'A'|19943|15.0|242|15151.5|0.01|1994-12-30|1995-01-22
1998-01-01|'NONE'|'O'|'nal packages'|0.0|2967|1|'RAIL'|'N'|19968|44.0|98|82278.24|0.07|1998-01-26|1998-01-25
1998-04-02|'TAKE BACK RETURN'|'O'|'. furiousl'|0.09|109|2|'TRUCK'|'N'|19968|34.0|485|34309.4|0.02|1998-03-04|1998-05-01
1998-03-31|'TAKE BACK RETURN'|'O'|'ideas boost afte'|0.03|9252|3|'FOB'|'N'|19968|16.0|39|18580.0|0.05|1998-02-12|1998-04-06
1997-12-14|'DELIVER IN PERSON'|'O'|' quickly pending foxes'|0.01|2516|4|'AIR'|'N'|19968|48.0|17|68088.48|0.0|1998-02-06|1997-12-18
1998-03-26|'NONE'|'O'|' silent ideas are carefully i'|0.06|7921|5|'RAIL'|'N'|19968|49.0|202|89617.08|0.0|1998-02-12|1998-04-05
1997-12-30|'TAKE BACK RETURN'|'O'|'al ideas boost. quick accounts us'|0.1|5107|6|'AIR'|'N'|19968|44.0|13|44532.4|0.07|1998-02-07|1998-01-18
