1|'Clerk#000000328'|322261.46|'4-NOT SPECIFIED'|'y ironic packages cajole. blithely final depende'|9154|'O'|1997-06-23|0
1|'Clerk#000000532'|243684.47|'3-MEDIUM'|'e evenly final dependencies. regular, bold pinto beans '|36422|'O'|1997-03-04|0
2|'Clerk#000000100'|226090.42|'1-URGENT'|'regular deposits cajole slyly. ironic t'|24322|'O'|1997-01-29|0
4|'Clerk#000000270'|35926.22|'2-HIGH'|'uests. blithely even platelet'|14656|'O'|1997-11-18|0
4|'Clerk#000000701'|237400.88|'2-HIGH'|'; busily unusual ideas '|68579|'O'|1997-03-19|0
10|'Clerk#000000638'|37495.5|'3-MEDIUM'|'uriously special instructions. idle instructions are against the'|28167|'O'|1997-05-24|0
10|'Clerk#000000805'|116964.58|'1-URGENT'|'e along the blithely exp'|74564|'O'|1997-06-29|0
13|'Clerk#000000368'|267432.25|'3-MEDIUM'|'le according to the slyly final exc'|58146|'O'|1997-04-02|0
13|'Clerk#000000888'|227923.48|'4-NOT SPECIFIED'|'lly final theodolites. quickly final accounts after the pending d'|59140|'O'|1997-08-31|0
14|'Clerk#000000431'|162583.04|'1-URGENT'|'uick requests. slyly special packages cajole. quickly regular deposi'|25893|'O'|1997-09-16|0
16|'Clerk#000000573'|51411.24|'2-HIGH'|'ar foxes nag blithely'|320|'O'|1997-11-21|0
16|'Clerk#000000706'|101021.69|'5-LOW'|'ress accounts against the carefully final requests are car'|117350|'O'|1997-07-17|0
19|'Clerk#000000905'|165611.42|'3-MEDIUM'|'esides the slyly ironic dependencies. ironic foxes cajole fur'|10788|'O'|1997-01-15|0
19|'Clerk#000000190'|158202.7|'1-URGENT'|'l requests wake. final, ironic courts promise quic'|34755|'O'|1997-02-24|0
19|'Clerk#000000199'|200969.08|'2-HIGH'|'ly. regular instructions haggle fluffily regular es'|41600|'O'|1997-04-06|0
23|'Clerk#000000058'|162853.67|'1-URGENT'|'cuses-- carefully ironic inst'|97379|'O'|1997-02-19|0
25|'Clerk#000000354'|143240.07|'3-MEDIUM'|'iously. packages wake according to the furio'|14308|'O'|1997-08-11|0
25|'Clerk#000000858'|261084.34|'4-NOT SPECIFIED'|'ously regular packages against the slyly quiet requests'|70662|'O'|1997-12-26|0
28|'Clerk#000000708'|122566.91|'1-URGENT'|'le. permanently pending excuses cajole carefully among the blithely iro'|44868|'O'|1997-03-17|0
29|'Clerk#000000487'|71401.24|'1-URGENT'|'ing pinto beans for the carefully regular'|10402|'O'|1997-12-20|0
31|'Clerk#000000834'|97126.78|'1-URGENT'|'sts. carefully bold platelets will nag. deposits detect regular packages. '|48739|'O'|1997-08-30|0
32|'Clerk#000000076'|234412.46|'3-MEDIUM'|'ing packages haggle pending dolphins. furiously express pinto be'|82339|'O'|1997-03-25|0
34|'Clerk#000000068'|116711.17|'1-URGENT'|'telets wake. furiously final platelets u'|53957|'O'|1997-10-16|0
34|'Clerk#000000557'|120684.38|'5-LOW'|'ly regular platelets. furiously express '|105187|'O'|1997-09-12|0
35|'Clerk#000000920'|340294.63|'1-URGENT'|'x carefully ideas. evenly silent '|14145|'O'|1997-04-17|0
37|'Clerk#000000596'|135777.17|'2-HIGH'|' slyly according to the asymptotes. carefully final packages integrate furious'|102|'O'|1997-05-09|0
37|'Clerk#000000092'|151481.1|'5-LOW'|'s. carefully special accounts wake fluffily foxes. ironic pac'|59328|'O'|1997-03-31|0
41|'Clerk#000000794'|99160.9|'4-NOT SPECIFIED'|'uests? furiously unusual Tiresias around the blithely final the'|126339|'O'|1997-02-02|0
43|'Clerk#000000436'|204043.03|'2-HIGH'|'gle furiously requests. final, ironic courts'|101760|'O'|1997-03-17|0
43|'Clerk#000000729'|174451.89|'1-URGENT'|'ts against the requests sleep even multipliers. furiously expre'|127332|'O'|1997-01-25|0
44|'Clerk#000000675'|142408.19|'3-MEDIUM'|' the final, express deposits-- blithely r'|54400|'O'|1997-07-09|0
44|'Clerk#000000726'|27942.14|'5-LOW'|' requests sleep furiously carefully bold theodol'|103143|'O'|1997-03-16|0
46|'Clerk#000000870'|75737.66|'1-URGENT'|' carefully ironic excuses. slyly silent deposits detect unusual deposits. car'|58979|'O'|1997-07-06|0
47|'Clerk#000000168'|196021.02|'2-HIGH'|'among the instructions was after the slyly special packages. final, final hoc'|9862|'O'|1997-10-10|0
49|'Clerk#000000497'|123061.43|'1-URGENT'|'express theodolites about'|49506|'O'|1997-04-26|0
49|'Clerk#000000301'|224549.39|'3-MEDIUM'|'ironic deposits cajole about the quickly thin instruct'|62277|'O'|1997-11-16|0
49|'Clerk#000000713'|89115.71|'3-MEDIUM'|': quickly idle requests are carefully after the bold'|82275|'O'|1997-03-01|0
55|'Clerk#000000462'|38251.98|'5-LOW'|'y even requests integrate fluffily. '|58080|'O'|1997-09-25|0
55|'Clerk#000000160'|127200.03|'5-LOW'|'efully regular accounts. requests n'|58533|'O'|1997-09-11|0
55|'Clerk#000000874'|17680.2|'3-MEDIUM'|' ironic deposits. furiously pending tithes against th'|60198|'O'|1997-07-08|0
55|'Clerk#000000388'|209904.73|'2-HIGH'|'uietly. asymptotes wake. special tithes nag furiously in place'|101121|'O'|1997-07-23|0
56|'Clerk#000000757'|166890.43|'5-LOW'|'ly ironic platelets. ironic accounts use about the'|71680|'O'|1997-11-22|0
59|'Clerk#000000080'|98648.66|'2-HIGH'|'al requests haggle ironically after the p'|104741|'O'|1997-08-03|0
59|'Clerk#000000977'|111487.6|'4-NOT SPECIFIED'|'ending packages. carefully unusual theodolites mold sl'|123425|'O'|1997-06-02|0
61|'Clerk#000000649'|125391.59|'2-HIGH'|'ng to the ironic deposits-- even requests are quickly a'|17477|'O'|1997-03-03|0
61|'Clerk#000000894'|39834.06|'4-NOT SPECIFIED'|'structions haggle furiously special accounts. quickly fi'|39747|'O'|1997-07-06|0
61|'Clerk#000000524'|233285.47|'3-MEDIUM'|'hely ironic excuses are quick, silent theodol'|91751|'O'|1997-05-02|0
64|'Clerk#000000497'|140070.82|'4-NOT SPECIFIED'|'ily unusual deposits are qui'|51079|'O'|1997-11-27|0
64|'Clerk#000000819'|123121.09|'5-LOW'|'y. furiously ironic deposits sleep slyly express packages? slyly regular i'|82181|'O'|1997-10-31|0
64|'Clerk#000000523'|108929.18|'4-NOT SPECIFIED'|'ously pending instructions are even instructions. e'|125319|'O'|1997-11-30|0
67|'Clerk#000000179'|195880.76|'2-HIGH'|'es was furiously after the quickly pending pinto '|20610|'O'|1997-11-13|0
67|'Clerk#000000071'|224986.14|'5-LOW'|'l instructions against the slyly pending '|29635|'O'|1997-10-08|0
67|'Clerk#000000847'|200150.81|'3-MEDIUM'|'ily bold deposits. regular pinto beans haggle quickly. sl'|91907|'O'|1997-03-03|0
68|'Clerk#000000746'|116930.48|'3-MEDIUM'|' grouches sublate-- even theodolites serve agai'|60483|'O'|1997-05-02|0
74|'Clerk#000000704'|90559.28|'3-MEDIUM'|'ts. carefully special frets wake slyly'|18755|'O'|1997-02-15|0
74|'Clerk#000000365'|287475.03|'1-URGENT'|'le quickly about the regular, regular instructions; deposits against '|127809|'O'|1997-09-30|0
77|'Clerk#000000879'|32137.42|'4-NOT SPECIFIED'|'luffily bold pinto beans nag quickly across'|27395|'O'|1997-09-25|0
79|'Clerk#000000845'|119183.35|'4-NOT SPECIFIED'|'s haggle blithely special'|63266|'O'|1997-06-24|0
82|'Clerk#000000546'|173870.35|'2-HIGH'|' at the even, special foxes. bold deposits '|16228|'O'|1997-10-27|0
85|'Clerk#000000682'|97898.52|'2-HIGH'|'blithely bold deposits sleep quickly among the final, ironic inst'|7621|'O'|1997-04-02|0
85|'Clerk#000000049'|134969.48|'3-MEDIUM'|'le. blithely bold platelets are. blithe'|24678|'O'|1997-07-27|0
85|'Clerk#000000919'|248788.16|'2-HIGH'|'egular requests. blithely bold packages affix furiously alongside of t'|88033|'O'|1997-10-06|0
91|'Clerk#000000205'|255427.92|'1-URGENT'|'y regular theodolites. regular deposits eat evenly blithely unusual deposi'|39174|'O'|1997-06-14|0
91|'Clerk#000000070'|190680.44|'4-NOT SPECIFIED'|'ter the blithely pending no'|55043|'O'|1997-02-26|0
92|'Clerk#000000663'|45359.82|'3-MEDIUM'|'er ironic requests detect furiously blithely sp'|1669|'O'|1997-06-09|0
92|'Clerk#000000462'|277560.95|'5-LOW'|'p slyly regular excu'|14885|'O'|1997-09-21|0
92|'Clerk#000000460'|54482.67|'3-MEDIUM'|'ular ideas haggle blithely above th'|122848|'O'|1997-09-26|0
92|'Clerk#000000308'|75041.55|'5-LOW'|' slyly final frets according to the blithely brave pinto beans unwind above '|127652|'O'|1997-04-25|0
94|'Clerk#000000878'|233401.32|'2-HIGH'|'pecial foxes. carefully regular requests sleep furiou'|8193|'O'|1997-08-09|0
95|'Clerk#000000350'|177068.5|'3-MEDIUM'|'press deposits hinder furiously among the ironic, final requests. slyly'|110372|'O'|1997-06-08|0
97|'Clerk#000000549'|272537.77|'3-MEDIUM'|'refully pending requests. ironic theodolites boost carefully above the foxes.'|53959|'O'|1997-02-18|0
101|'Clerk#000000157'|173214.15|'1-URGENT'|'nstructions. slyly bold deposits against '|49857|'O'|1997-03-04|0
103|'Clerk#000000956'|99541.65|'1-URGENT'|'ose slyly about the fluffily special platelets. quickly even frets nod '|86244|'O'|1997-11-02|0
104|'Clerk#000000064'|38006.29|'5-LOW'|'equests hang carefully. q'|92071|'O'|1997-04-26|0
104|'Clerk#000000586'|218712.71|'3-MEDIUM'|'yly ironic packages-- carefully ironic attainments '|98145|'O'|1997-09-21|0
106|'Clerk#000000502'|281674.7|'4-NOT SPECIFIED'|'ests would nag carefully above the final package'|63077|'O'|1997-06-15|0
107|'Clerk#000000861'|225562.17|'3-MEDIUM'|'refully express orbits detect alongside of th'|39392|'O'|1997-06-30|0
110|'Clerk#000000532'|80557.84|'4-NOT SPECIFIED'|'carefully across the quickly even requests'|78151|'O'|1997-12-15|0
115|'Clerk#000000287'|54436.0|'4-NOT SPECIFIED'|' above the regular, even asymptotes. iron'|6307|'O'|1997-11-06|0
115|'Clerk#000000721'|94538.5|'3-MEDIUM'|'er the even instructions! ironic, regular sautern'|23591|'O'|1997-04-13|0
115|'Clerk#000000166'|53542.95|'2-HIGH'|'lly final excuses. carefully dogged acc'|49254|'O'|1997-12-14|0
116|'Clerk#000000510'|146796.17|'2-HIGH'|'along the ironic, bold excuses are silent'|20902|'O'|1997-01-06|0
116|'Clerk#000000777'|143796.88|'2-HIGH'|'eas. ideas according to the fluffily final theodolites haggle regul'|69410|'O'|1997-05-17|0
116|'Clerk#000000480'|221470.5|'2-HIGH'|'elets cajole quickly about the blithely busy pinto be'|93794|'O'|1997-08-08|0
121|'Clerk#000000501'|59465.93|'2-HIGH'|'ly final pinto beans. furiously ironic foxes sleep doggedly. car'|124455|'O'|1997-06-03|0
124|'Clerk#000000881'|71147.88|'5-LOW'|'tes sleep after the pinto beans. q'|46950|'O'|1997-03-21|0
124|'Clerk#000000166'|157435.6|'5-LOW'|' carefully special requests. furiously p'|127078|'O'|1997-07-02|0
128|'Clerk#000000794'|267793.95|'5-LOW'|'ly unusual packages? quickly regular packages above the pinto b'|107239|'O'|1997-07-02|0
130|'Clerk#000000230'|260687.12|'2-HIGH'|' patterns. furiously bold '|129444|'O'|1997-02-04|0
131|'Clerk#000000252'|99369.46|'5-LOW'|'s haggle final epitaphs. unusual, express requests about the furiously bra'|40737|'O'|1997-10-16|0
131|'Clerk#000000728'|281315.54|'3-MEDIUM'|'grate carefully furiously reg'|94054|'O'|1997-08-10|0
133|'Clerk#000000922'|129494.25|'3-MEDIUM'|'en requests; request'|44963|'O'|1997-02-25|0
133|'Clerk#000000468'|247774.02|'2-HIGH'|' final dolphins nag after '|51527|'O'|1997-05-08|0
136|'Clerk#000000404'|218792.07|'4-NOT SPECIFIED'|'y final pinto beans snooze fluffily bold asymptot'|3427|'O'|1997-05-29|0
137|'Clerk#000000025'|91188.16|'4-NOT SPECIFIED'|'ntegrate slyly across the evenly ironic requests. furiously express e'|45607|'O'|1997-11-14|0
139|'Clerk#000000597'|59699.2|'5-LOW'|'jole slyly furiously special platelets. slyly bold foxes slee'|32258|'O'|1997-01-29|0
139|'Clerk#000000485'|65357.14|'5-LOW'|'cial asymptotes are furi'|46273|'O'|1997-08-22|0
139|'Clerk#000000719'|177767.13|'2-HIGH'|'uriously ironic accounts. even'|47590|'O'|1997-07-04|0
139|'Clerk#000000243'|42798.32|'2-HIGH'|'fully around the acco'|48070|'O'|1997-07-16|0
139|'Clerk#000000234'|72387.9|'1-URGENT'|'ronic excuses; slyly unusual deposits use furiously. id'|82629|'O'|1997-07-01|0
140|'Clerk#000000845'|112704.24|'1-URGENT'|'he furiously regular pint'|12549|'O'|1997-06-03|0
142|'Clerk#000000621'|11004.96|'3-MEDIUM'|'special foxes affix never blithely ironic pinto beans; blithely '|4165|'O'|1997-07-25|0
142|'Clerk#000000607'|177482.75|'1-URGENT'|'ckly slyly pending cour'|32771|'O'|1997-01-12|0
142|'Clerk#000000919'|54244.93|'1-URGENT'|' from the slyly ironic '|120071|'O'|1997-09-24|0
142|'Clerk#000000882'|418945.34|'2-HIGH'|'ickly ironic courts. even excuses are blithely. blithely careful requests ar'|120353|'O'|1997-12-07|0
142|'Clerk#000000545'|57908.42|'1-URGENT'|'ole carefully among the blithely specia'|127749|'O'|1997-09-29|0
145|'Clerk#000000541'|86148.76|'4-NOT SPECIFIED'|'kly even packages sleep fluffily carefully final accounts'|22213|'O'|1997-07-18|0
145|'Clerk#000000813'|51690.65|'4-NOT SPECIFIED'|'carefully silent packages are: furiously express courts integrat'|87014|'O'|1997-06-15|0
145|'Clerk#000000461'|44532.41|'1-URGENT'|'final theodolites. slyly dogged accounts cajole f'|101766|'O'|1997-11-12|0
146|'Clerk#000000363'|52227.83|'3-MEDIUM'|'areful pinto beans wake ironically along the ironic inst'|77923|'O'|1997-09-05|0
148|'Clerk#000000422'|146855.32|'4-NOT SPECIFIED'|'r packages nag furiously. fluffily ir'|7170|'O'|1997-10-31|0
148|'Clerk#000000380'|102872.94|'2-HIGH'|'according to the daring asymptotes. p'|40705|'O'|1997-02-14|0
148|'Clerk#000000660'|30105.42|'5-LOW'|'requests sleep alway'|124547|'O'|1997-11-14|0
152|'Clerk#000000513'|51757.16|'5-LOW'|'y regular ideas wake. requests about the accounts cajole fluffily regular dep'|129031|'O'|1997-05-03|0
154|'Clerk#000000870'|220830.36|'4-NOT SPECIFIED'|'yly blithely even excuses? regular'|25728|'O'|1997-02-16|0
157|'Clerk#000000022'|108475.05|'5-LOW'|'inder slyly final p'|65286|'O'|1997-11-10|0
160|'Clerk#000000314'|86696.25|'3-MEDIUM'|'special foxes sleep slyly final excuses. q'|65383|'O'|1997-06-05|0
161|'Clerk#000000020'|55787.44|'5-LOW'|'y blithely final packages. closely pending pain'|62023|'O'|1997-07-20|0
161|'Clerk#000000126'|20727.5|'1-URGENT'|'. blithely even asymptotes cajole above the carefully r'|69154|'O'|1997-12-22|0
161|'Clerk#000000513'|247567.58|'1-URGENT'|' furiously ironic dolphins. furiously even packages according to the pendin'|88069|'O'|1997-12-05|0
163|'Clerk#000000750'|151492.75|'4-NOT SPECIFIED'|'lar dinos after the furiously final attainments nod furiously bold instru'|75430|'O'|1997-05-27|0
164|'Clerk#000000768'|42550.64|'5-LOW'|'ckly carefully silent req'|105572|'O'|1997-02-03|0
166|'Clerk#000000768'|200173.23|'4-NOT SPECIFIED'|' are carefully among the quickly even deposits. furiously silent req'|387|'O'|1997-01-26|0
166|'Clerk#000000849'|315847.09|'1-URGENT'|'blithely regular packa'|32097|'O'|1997-04-20|0
