1995-10-24|'NONE'|'O'|'iously unusual pinto beans. fluffily regula'|0.08|9343|3|'SHIP'|'N'|14947|33.0|487|41327.22|0.07|1995-10-05|1995-11-18
1995-09-10|'NONE'|'O'|'nstructions. final accou'|0.06|3914|4|'SHIP'|'N'|14947|38.0|311|69080.58|0.05|1995-09-23|1995-09-22
1995-06-13|'NONE'|'F'|'ckly regular accounts wak'|0.09|8121|1|'MAIL'|'N'|14948|39.0|122|40135.68|0.01|1995-07-03|1995-06-23
1995-09-25|'COLLECT COD'|'O'|'nal platelets. unusual instructions c'|0.02|1083|2|'RAIL'|'N'|14948|16.0|465|15745.28|0.02|1995-07-26|1995-10-08
1995-07-12|'TAKE BACK RETURN'|'O'|' across the bold theodolites wake caref'|0.1|3054|3|'TRUCK'|'N'|14948|40.0|317|38282.0|0.03|1995-07-06|1995-08-05
1994-02-14|'TAKE BACK RETURN'|'F'|'ages. carefully regular de'|0.02|3088|1|'AIR'|'R'|14949|34.0|220|33696.72|0.05|1993-12-30|1994-03-03
1993-11-27|'TAKE BACK RETURN'|'F'|'le slyly accounts.'|0.0|6843|2|'TRUCK'|'A'|14949|34.0|258|59494.56|0.06|1993-12-29|1993-12-05
1994-01-21|'COLLECT COD'|'F'|'equests are about the fluffily expr'|0.01|6884|3|'FOB'|'A'|14949|4.0|161|7163.52|0.07|1993-12-31|1994-02-09
1993-11-30|'NONE'|'F'|'riously bol'|0.01|4195|4|'MAIL'|'A'|14949|24.0|329|26380.56|0.04|1994-01-26|1993-12-09
1994-01-25|'DELIVER IN PERSON'|'F'|'d ideas haggle slyly according to the dari'|0.04|4288|5|'TRUCK'|'R'|14949|1.0|55|1192.28|0.02|1993-12-02|1994-02-06
1994-02-22|'TAKE BACK RETURN'|'F'|'pecial dependencies among the slyly '|0.02|1650|6|'AIR'|'A'|14949|4.0|35|6206.6|0.07|1993-12-31|1994-03-11
1993-10-28|'NONE'|'F'|'al packages detect fur'|0.03|1224|1|'AIR'|'R'|14950|49.0|106|55135.78|0.02|1993-11-28|1993-11-10
1993-11-04|'DELIVER IN PERSON'|'F'|'e slyly quiet accounts nod car'|0.02|8436|2|'TRUCK'|'A'|14950|49.0|219|65877.07|0.0|1993-10-30|1993-12-04
1995-08-13|'TAKE BACK RETURN'|'O'|'final packages believe fluffily. care'|0.02|2545|1|'RAIL'|'N'|14951|47.0|176|68034.38|0.06|1995-07-27|1995-08-16
1995-06-22|'COLLECT COD'|'O'|'its. pending instructions use furi'|0.09|8198|2|'AIR'|'N'|14951|44.0|199|48672.36|0.02|1995-06-25|1995-07-17
1995-07-09|'TAKE BACK RETURN'|'O'|' instructions cajole aft'|0.04|7468|3|'FOB'|'N'|14951|9.0|108|12379.14|0.02|1995-07-15|1995-07-30
1995-08-22|'DELIVER IN PERSON'|'O'|'encies. fi'|0.05|9257|4|'MAIL'|'N'|14951|42.0|258|48982.5|0.02|1995-06-28|1995-09-21
1995-08-21|'COLLECT COD'|'O'|'counts haggle blithely above '|0.06|1705|5|'FOB'|'N'|14951|1.0|334|1606.7|0.05|1995-07-19|1995-09-13
1995-09-09|'COLLECT COD'|'O'|'ic pearls '|0.01|9623|6|'FOB'|'N'|14951|5.0|124|7663.1|0.04|1995-07-28|1995-09-13
1995-09-22|'NONE'|'O'|'bove the carefully expr'|0.07|2814|1|'REG AIR'|'N'|14976|31.0|75|53221.11|0.04|1995-10-05|1995-09-23
1995-07-29|'TAKE BACK RETURN'|'O'|'es detect ruthlessly. slyly careful'|0.05|2449|2|'AIR'|'N'|14976|41.0|337|55409.04|0.04|1995-10-02|1995-08-01
1995-11-12|'TAKE BACK RETURN'|'O'|'jole furiously. unusual depths snoo'|0.0|547|3|'SHIP'|'N'|14976|22.0|174|31845.88|0.04|1995-09-26|1995-11-27
1995-07-28|'TAKE BACK RETURN'|'O'|'counts. deposits lose slyly. reg'|0.01|6916|4|'MAIL'|'N'|14976|37.0|193|67447.67|0.0|1995-09-03|1995-08-17
1995-10-31|'NONE'|'O'|'s. blithely even accou'|0.07|8456|5|'MAIL'|'N'|14976|11.0|98|15008.95|0.07|1995-08-23|1995-11-12
1998-01-16|'DELIVER IN PERSON'|'O'|'ess about the slyly final pa'|0.08|3880|1|'TRUCK'|'N'|14977|43.0|145|76706.84|0.02|1997-12-19|1998-02-08
1993-09-21|'TAKE BACK RETURN'|'F'|'final requests. quietly special tithes a'|0.08|5549|1|'AIR'|'R'|14978|23.0|458|33454.42|0.03|1993-07-06|1993-10-13
1993-06-10|'DELIVER IN PERSON'|'F'|'e even, express foxes haggle si'|0.08|2784|2|'SHIP'|'R'|14978|3.0|415|5060.34|0.04|1993-08-17|1993-07-03
1993-06-01|'DELIVER IN PERSON'|'F'|'theodolites will have to cajole bravely '|0.04|7343|3|'RAIL'|'R'|14978|24.0|122|30008.16|0.03|1993-08-24|1993-06-29
1993-08-27|'TAKE BACK RETURN'|'F'|'regular courts. slyly dogged '|0.09|5646|4|'SHIP'|'R'|14978|47.0|283|72927.08|0.08|1993-07-26|1993-09-03
1996-07-07|'COLLECT COD'|'O'|'ly carefully even dugouts-- ironic dep'|0.0|4244|1|'REG AIR'|'N'|14979|15.0|245|17223.6|0.03|1996-09-12|1996-07-25
1996-08-01|'DELIVER IN PERSON'|'O'|'n, ironic deposits sleep afte'|0.04|2652|2|'SHIP'|'N'|14979|46.0|283|71513.9|0.0|1996-08-27|1996-08-25
1992-07-17|'NONE'|'F'|'es. regular '|0.09|8583|1|'AIR'|'R'|14980|19.0|84|28340.02|0.06|1992-10-01|1992-08-08
1992-09-21|'DELIVER IN PERSON'|'F'|'haggle carefully final, regular d'|0.08|622|2|'TRUCK'|'A'|14980|36.0|1|54814.32|0.03|1992-09-08|1992-10-10
1992-10-26|'COLLECT COD'|'F'|' furiously against t'|0.03|2924|3|'FOB'|'R'|14980|40.0|55|73076.8|0.04|1992-10-02|1992-11-21
1992-11-10|'TAKE BACK RETURN'|'F'|'cies nag. slyly final r'|0.06|987|4|'TRUCK'|'R'|14980|3.0|114|5663.94|0.04|1992-09-26|1992-11-30
1992-09-12|'DELIVER IN PERSON'|'F'|'l theodolites. ironic acc'|0.08|6673|5|'AIR'|'R'|14980|20.0|450|31593.4|0.06|1992-09-10|1992-10-01
1992-07-27|'TAKE BACK RETURN'|'F'|'es. regular platelets wake carefully care'|0.04|2845|6|'AIR'|'R'|14980|24.0|346|41948.16|0.06|1992-09-28|1992-08-25
1994-01-30|'NONE'|'F'|'ages wake. rut'|0.08|9209|1|'TRUCK'|'A'|14981|7.0|496|7827.4|0.07|1993-12-28|1994-02-06
1994-01-30|'DELIVER IN PERSON'|'F'|'r packages. bl'|0.04|9642|2|'AIR'|'R'|14981|42.0|143|65168.88|0.03|1993-12-14|1994-02-02
1993-12-27|'NONE'|'F'|'al foxes use slyly about the platelets. s'|0.09|2402|3|'SHIP'|'A'|14981|29.0|32|37827.6|0.06|1994-01-13|1994-01-06
1993-11-11|'TAKE BACK RETURN'|'F'|'grate careful'|0.04|5988|4|'SHIP'|'A'|14981|49.0|397|92805.02|0.01|1993-12-26|1993-12-10
1994-01-06|'DELIVER IN PERSON'|'F'|'eas haggle furiously about the furi'|0.04|7682|5|'REG AIR'|'R'|14981|6.0|463|9538.08|0.03|1994-01-01|1994-01-22
1994-01-01|'TAKE BACK RETURN'|'F'|'uests wake fur'|0.03|9793|6|'RAIL'|'A'|14981|33.0|226|56192.07|0.0|1993-11-29|1994-01-27
1993-12-17|'NONE'|'F'|': furiously '|0.07|4786|7|'RAIL'|'A'|14981|17.0|421|28743.26|0.06|1993-12-16|1993-12-26
1994-06-20|'TAKE BACK RETURN'|'F'|'iously slyly final '|0.08|6006|1|'AIR'|'R'|14982|3.0|144|2736.0|0.05|1994-04-22|1994-06-28
1994-05-08|'NONE'|'F'|'old requests poach'|0.09|9993|1|'RAIL'|'A'|14983|12.0|138|22835.88|0.04|1994-04-23|1994-05-28
1994-02-13|'COLLECT COD'|'F'|'ages wake q'|0.02|9087|2|'AIR'|'R'|14983|33.0|17|32870.64|0.08|1994-05-03|1994-03-13
1994-03-06|'NONE'|'F'|'le slyly even, regular r'|0.07|2204|3|'TRUCK'|'A'|14983|32.0|334|35398.4|0.01|1994-03-28|1994-03-29
1994-05-10|'COLLECT COD'|'F'|'gle pinto bea'|0.07|5799|4|'RAIL'|'R'|14983|44.0|436|75010.76|0.07|1994-04-24|1994-05-25
1994-06-09|'NONE'|'F'|'ites integra'|0.08|3133|5|'REG AIR'|'A'|14983|14.0|396|14505.82|0.03|1994-05-05|1994-06-18
1994-03-15|'TAKE BACK RETURN'|'F'|'usly blithely brav'|0.08|3877|6|'FOB'|'R'|14983|30.0|142|53426.1|0.07|1994-04-16|1994-03-28
1997-12-24|'TAKE BACK RETURN'|'O'|'es. quickly pendin'|0.01|6084|1|'MAIL'|'N'|15008|38.0|496|37623.04|0.01|1998-03-03|1998-01-08
1996-04-06|'COLLECT COD'|'O'|'as. package'|0.07|9562|1|'FOB'|'N'|15009|39.0|351|57390.84|0.07|1996-03-03|1996-04-23
1996-01-26|'TAKE BACK RETURN'|'O'|'ly against the blithel'|0.04|6608|2|'REG AIR'|'N'|15009|42.0|385|63613.2|0.06|1996-03-06|1996-01-27
1996-03-30|'COLLECT COD'|'O'|'cording to the '|0.07|8052|3|'FOB'|'N'|15009|23.0|194|22081.15|0.06|1996-02-15|1996-04-12
1996-04-18|'COLLECT COD'|'O'|' beans. express, iro'|0.03|4437|4|'TRUCK'|'N'|15009|3.0|337|4024.29|0.03|1996-02-04|1996-05-05
1994-03-24|'COLLECT COD'|'F'|'uests was fluffily b'|0.09|7138|1|'MAIL'|'R'|15010|4.0|417|4180.52|0.03|1994-02-11|1994-04-03
1994-02-23|'COLLECT COD'|'F'|'equests. final accounts may are across th'|0.03|2452|2|'REG AIR'|'R'|15010|9.0|340|12190.05|0.08|1994-02-05|1994-03-07
1993-12-23|'COLLECT COD'|'F'|'cording to the closely pending'|0.04|8916|3|'SHIP'|'R'|15010|36.0|343|65696.76|0.05|1994-01-25|1994-01-06
1994-01-08|'DELIVER IN PERSON'|'F'|'ke according to the carefully eve'|0.07|8593|4|'TRUCK'|'A'|15010|44.0|378|66069.96|0.01|1994-01-03|1994-01-31
1994-02-02|'TAKE BACK RETURN'|'F'|'ecial pinto bea'|0.06|8472|5|'SHIP'|'A'|15010|19.0|473|26228.93|0.04|1994-02-03|1994-02-24
1994-11-29|'DELIVER IN PERSON'|'F'|'sly regular requests.'|0.01|5149|1|'MAIL'|'R'|15011|41.0|55|43219.74|0.02|1994-11-04|1994-12-10
1994-12-19|'NONE'|'F'|'packages. regular pinto beans sleep fl'|0.03|4577|2|'FOB'|'R'|15011|44.0|346|65189.08|0.02|1994-10-23|1995-01-10
